25,5,25,25,25,24,25,26,
24.1173,5.46995,24.1193,24.5264,24.8267,24.9849,24.5036,25.1319,
23.1608,5.17809,23.8314,23.5687,24.2528,24.1659,23.5388,24.8691,
22.2782,5.64804,22.9507,23.0951,24.4262,23.181,23.0424,24.001,
21.3217,5.35619,22.6628,22.1374,23.8523,22.3621,22.0775,23.7382,
20.439,5.82614,21.7821,21.6638,24.0256,21.3772,21.5811,22.8701,
19.4825,5.53428,21.4942,20.7061,23.4518,20.5582,20.6163,22.6072,
18.5998,6.00423,20.6135,20.2325,23.6251,19.5734,20.1199,21.7392,
17.6434,5.71238,20.3256,19.2748,23.0512,18.7544,19.155,21.4763,
16.7607,6.18233,19.4449,18.8012,22.1329,18.3585,18.6586,20.6082,
15.8042,5.89047,19.157,17.8435,21.5639,17.5362,17.6938,20.3454,
14.9215,6.36042,18.2763,17.3699,21.7427,16.5523,17.1974,19.4773,
14.6297,7.31688,17.9884,16.4122,21.1735,15.7301,16.2325,19.2145,
13.747,7.78683,17.1077,15.9386,20.1896,15.5513,15.7361,18.3464,
13.4551,8.74329,16.8198,14.9809,19.2977,16.0034,14.7713,18.0836,
14.3378,8.27334,15.9391,14.5073,18.3473,15.6924,14.2749,17.2155,
13.3813,7.98149,15.6513,13.5496,17.8951,14.8005,13.31,16.9527,
12.4987,8.45145,14.7705,13.076,16.9447,14.4894,12.8136,16.0846,
11.5422,8.1596,14.4827,12.1184,16.4926,13.5975,11.8488,15.8217,
10.6595,8.62955,13.6019,11.6447,15.5422,13.2865,11.3524,14.9536,
10.3677,9.58602,13.3141,10.6871,15.0901,12.3945,10.3875,14.6908,
11.2503,9.11599,12.4333,10.2134,14.1397,12.0835,9.89114,13.8227,
12.2068,9.40777,12.1455,9.25577,13.6875,11.1916,10.154,12.8579,
11.7368,8.52511,11.2647,8.78214,12.7371,10.8805,9.65755,11.9898,
10.7803,8.23334,10.9769,7.82447,12.285,9.98859,8.6927,11.727,
9.89763,8.70336,10.0961,7.35085,11.3346,9.67758,8.19628,10.8589,
9.60586,9.65985,9.13848,7.63871,10.8825,8.78563,8.45909,9.89407,
10.4884,9.18971,8.25775,7.16509,9.93208,8.47462,7.96266,9.02599,
10.7801,8.23319,7.96989,6.20742,9.47266,7.5864,6.99781,8.76319,
10.31,7.3506,7.08916,5.73379,8.51974,7.28319,6.50138,7.89511,
9.35345,7.05894,6.13149,6.02165,8.06032,6.39497,6.76417,6.93026,
8.88331,6.17635,5.25076,5.54803,7.10739,6.09177,6.26775,6.06218,
7.92679,5.88469,4.9629,4.59036,6.21917,6.55119,5.30289,5.79939,
7.04419,6.35483,4.48927,5.47108,5.26625,6.24798,4.80647,4.93131,
6.08767,6.06317,5.44695,5.18322,4.80683,5.35976,3.84162,4.66851,
