15.0399,11.571,18.8278,16.5525,15.5641,15.6973,13.0633,11.3913,12.8869,13.3618,17.1202,12.724,16.5852,17.2254,14.3728,15.679,14.9672,14.9389,
14.464,12.3885,18.9148,15.5563,15.0114,16.5306,12.1187,11.0627,12.5926,14.3175,17.4467,11.7788,17.5823,17.149,15.2938,15.2894,15.0153,15.9378,
13.4787,12.5594,18.272,14.7903,14.0313,16.729,11.2186,11.4983,11.7088,14.7853,16.5474,12.2163,18.1361,16.3164,16.2314,15.637,14.343,16.678,
12.6612,11.9836,17.2758,14.7032,13.1979,16.1763,10.2741,11.1698,10.753,14.491,15.6022,11.8898,17.1557,16.5136,15.322,16.0528,13.3441,16.726,
11.6759,12.1545,16.5098,15.346,12.2178,16.3747,9.37393,11.6054,9.86917,14.9588,15.1646,10.9907,16.3231,15.9598,14.3849,15.7038,12.6039,16.0537,
10.8583,11.5786,16.4227,16.3423,11.3844,15.8219,8.42944,11.2768,8.91344,14.6645,14.7876,11.9169,16.1241,14.9798,13.9688,14.7945,12.6177,17.0536,
9.87303,11.7496,15.6568,16.9852,10.4043,16.0203,7.52925,11.7123,8.44458,13.7812,13.8662,12.3054,16.5806,14.09,13.6088,15.7274,12.1594,16.1648,
9.05543,11.1738,14.6606,16.8982,9.57098,15.4676,6.58476,11.3838,8.15017,14.7369,12.9399,11.9284,15.6287,14.3962,12.6945,16.1325,11.8497,17.1157,
8.07016,11.3448,13.8946,17.5411,8.59086,15.666,5.68452,11.8192,9.03412,14.2693,12.0184,12.3169,14.739,13.9395,11.7616,15.7725,12.4286,16.3003,
7.25254,10.769,12.8984,17.4541,7.75752,15.1132,4.74007,11.4905,8.11204,13.8823,11.0922,11.9399,13.787,14.2457,10.8473,16.1776,11.4427,16.4675,
6.26727,10.94,12.1325,18.097,7.53084,16.0872,5.1755,12.3907,7.18637,14.2606,10.1707,12.3284,12.8974,13.789,9.91439,15.8176,10.6272,15.8887,
5.44963,10.3643,11.1363,18.01,8.37983,15.5588,4.84683,13.3352,6.26431,13.8736,9.24446,11.9514,11.9454,14.0952,9.37379,14.9764,10.6702,16.8878,
5.62069,11.3496,10.3703,18.6529,7.41602,15.2922,3.94663,13.7706,5.33861,14.2519,8.32297,12.3398,11.0558,13.6385,9.15883,15.953,11.23,16.0591,
5.04506,12.1673,9.37411,18.5659,6.92293,14.4222,3.61553,14.7142,4.41657,13.8648,7.39674,11.9629,10.1038,13.9446,10.0015,15.4145,10.2483,16.2492,
4.05982,12.3385,8.73121,17.7999,6.65587,15.3859,3.98021,15.6454,4.79124,14.792,6.47523,12.3513,9.21417,13.488,10.977,15.6345,9.41963,15.6894,
4.87755,12.9141,7.735,17.7129,7.52614,14.8933,3.57982,16.5617,4.40057,15.7125,5.549,11.9743,8.26218,13.7941,10.4426,14.7892,9.40289,16.6893,
5.04876,13.8993,7.0921,16.947,6.56253,14.626,4.51089,16.1969,5.32773,15.3378,4.62744,12.3626,7.37255,13.3374,10.2188,15.7639,10.0531,15.9295,
5.62439,13.0816,7.0042,17.9431,6.07014,13.7556,3.58827,15.8112,4.33374,15.2283,4.25033,13.2887,6.42056,13.6436,11.0668,15.2338,10.0766,14.9298,
4.63207,13.2053,8.00326,17.9865,5.80243,14.7191,3.96297,16.7383,4.95709,16.0103,4.60922,14.2221,5.53093,13.1869,12.0412,15.4585,10.8001,14.2395,
5.42123,13.8195,8.67903,18.7236,6.67303,14.2271,3.57245,17.6589,4.84494,17.004,4.203,15.1359,4.57893,13.493,11.5111,14.6106,11.5298,13.5557,
5.54496,14.8118,8.63566,19.7226,5.70953,13.9594,4.49956,17.2841,5.62739,16.3812,5.13638,14.777,4.1197,14.3813,11.2798,15.5835,12.5293,13.5881,
6.1607,14.0239,9.3591,19.0323,5.21753,13.0888,5.42014,17.6746,5.51435,17.3748,4.21568,14.3867,4.38661,15.3451,11.1222,14.596,11.7996,14.2719,
5.16592,14.1259,10.3588,19.0557,4.94983,14.0523,5.79495,18.6018,6.29962,16.7557,4.58681,15.3153,3.89409,16.2154,11.7091,13.7863,10.8001,14.2394,
4.39036,13.4947,11.0823,18.3653,5.82042,13.5603,5.40441,19.5223,6.18213,17.7488,4.19262,16.2343,4.85775,15.9482,10.7239,13.9577,10.1163,13.5097,
4.10614,14.4534,12.082,18.3887,4.85692,13.2926,6.33154,19.1476,6.98487,17.1524,5.1212,15.8632,5.72805,16.4408,10.1484,14.7756,10.0562,14.5079,
4.51048,15.368,12.8054,17.6983,5.34891,14.1632,5.37893,19.4518,6.83892,18.1417,4.14262,15.6574,5.99518,17.4044,9.16325,14.947,9.64324,13.5972,
4.14967,16.3007,13.8051,17.7217,5.0812,15.1267,6.26718,19.9111,7.68803,17.6135,4.68627,16.4967,5.50266,18.2747,8.58784,15.7649,9.28909,14.5324,
5.06427,15.8963,13.1148,16.9982,5.9518,14.6347,6.57046,20.8641,6.71353,17.3891,4.47721,17.4746,6.46632,18.0076,8.75927,16.75,8.37738,14.9432,
4.07179,16.0187,12.1151,16.9748,4.9883,14.367,6.11111,21.7523,6.18312,16.5414,5.31663,16.9311,5.59598,17.5151,9.23844,15.8723,7.4422,14.589,
4.85907,16.6353,11.3916,17.6651,4.49631,13.4964,7.06411,21.4493,5.95827,17.5158,5.107,17.9089,5.85103,18.4821,9.5181,16.8324,7.02825,13.6787,
4.97975,17.628,11.3681,18.6648,3.60087,13.9416,6.17273,20.9961,6.80639,16.986,5.94703,17.3663,5.35287,19.3491,8.83942,17.5669,6.6768,14.615,
15.0399,11.571,18.8278,16.5525,15.5641,15.6973,13.0633,11.3913,12.8869,13.3618,17.1202,12.724,16.5852,17.2254,14.3728,15.679,14.9672,14.9389,
14.464,12.3885,18.9148,15.5563,15.0114,16.5306,12.1187,11.0627,12.5926,14.3175,18.0844,12.9895,17.5823,17.149,15.2938,15.2894,15.0153,15.9378,
13.4787,12.5594,18.272,14.7903,14.0313,16.729,11.2186,11.4983,11.7088,14.7853,18.5784,13.8589,18.1361,16.3164,16.2314,15.637,14.343,16.678,
12.6612,11.9836,17.2758,14.7032,13.1979,16.1763,10.2741,11.1698,10.753,14.491,18.313,14.823,17.1557,16.5136,15.322,16.0528,13.3441,16.726,
11.6759,12.1545,16.5098,15.346,12.2178,16.3747,9.37393,11.6054,9.86917,14.9588,17.4436,15.3171,16.3231,15.9598,14.3849,15.7038,12.6039,16.0537,
10.8583,11.5786,16.4227,16.3423,11.3844,15.8219,8.42944,11.2768,8.91344,14.6645,16.4795,15.0517,16.1241,14.9798,13.9688,14.7945,12.6177,17.0536,
9.87303,11.7496,15.6568,16.9852,10.4043,16.0203,7.52925,11.7123,8.44458,13.7812,15.61,15.5457,16.5806,14.09,13.6088,15.7274,12.1594,16.1648,
9.05543,11.1738,14.6606,16.8982,9.57098,15.4676,6.58476,11.3838,8.15017,14.7369,14.6459,15.2803,15.6287,14.3962,12.6945,16.1325,11.8497,17.1157,
8.07016,11.3448,13.8946,17.5411,8.59086,15.666,5.68452,11.8192,9.03412,14.2693,13.7765,15.7744,14.739,13.9395,11.7616,15.7725,12.4286,16.3003,
7.25254,10.769,12.8984,17.4541,7.75752,15.1132,4.74007,11.4905,8.11204,13.8823,12.8123,15.509,13.787,14.2457,10.8473,16.1776,11.4427,16.4675,
