0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.2927,3.15595,0,0,6.72925,0,3.79499,1.90706,6.28899,2.89194,4.05154,5.59447,3.60515,4.20152,6.50218,2.66026,6.61176,9.15068,0,0,3.63765,2.94486,2.71094,7.25422,4.92527,6.98637,0,3.55186,7.35528,6.1166,4.82039,5.2927,8.5134,7.81006,5.2927,6.93918,13.4849,6.32364,4.45888,3.40759,
0,0,0,0,0,0,0,6.63203,6.71633,2.17257,0,9.11019,6.63901,0,0,2.09761,0,7.06692,0,0,7.44876,0,2.42284,8.2576,0,0,0,0,0,0,0,0,0,0,5.79383,4.9355,0,10.5293,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16018,0,2.45493,0,0,0,0,0,0,0,0,0,3.29038,4.79274,0,0,0,0,0,0,0,0,4.9942,3.33339,
9.39203,5.21215,6.11755,7.04078,9.39203,5.06478,5.25383,4.38658,9.39203,5.14006,0,9.39203,5.25787,9.39203,5.22317,7.50255,8.35088,0,4.86514,9.24292,6.65348,9.39203,5.92313,7.42769,6.69935,9.39203,4.88373,6.91693,7.81914,5.38601,8.05325,4.1315,6.20416,6.19007,3.4951,7.55954,9.39203,9.39203,8.50804,9.20785,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,5.1886,0,0,0,0,0,0,2.76624,2.18389,0,0,0,0,3.75478,0,0,0,0,2.47014,0,0,0,3.77346,4.40418,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,3.65017,4.91986,0,0,3.99786,0,0,0,0,3.09067,0,0,4.36452,0,0,7.41399,4.02729,2.78484,0,3.80176,6.74674,3.08358,4.42873,0,0,0,5.82283,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,3.41114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87018,0,0,0,0,0,0,0,0,3.82122,0,0,0,
0,0,0,0,0,0,2.86735,0,0,0,0,1.69635,0,0,0,0,0,1.55102,0,0,2.74869,0,0,0,0,0,0,0,0,0,0,0,1.93523,0,0,0,0,0,0,0,
1.75608,3.01055,0,0,9.4107,2.4332,0,0,0,0,7.60616,0,7.28142,0,4.70673,2.0295,0,6.96967,7.94846,8.8819,0,9.18712,0,7.26523,0,0,0,8.06718,8.02076,0,0,0,8.01577,0,0,0,0,8.46621,8.0875,6.52574,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8.12136,7.62633,8.02974,8.78972,9.92929,8.05027,8.02465,8.03443,6.60331,9.01159,8.22092,8.00987,8.4018,8.00182,8.82583,8.65243,7.93395,8.27189,10.2347,6.97206,9.1429,7.40183,8.10857,8.73267,8.4413,8.51577,7.88911,9.26809,7.56673,7.72753,8.13325,4.84622,8.29009,8.19863,8.37344,8.58082,7.92876,8.19338,8.22867,8.53789,
1.91638,2.86212,2.54449,3.42995,0,2.91142,2.2526,2.17885,2.13327,2.44601,0,0,0,3.13551,2.97818,0,0,2.74734,0,2.03219,0,2.668,2.30795,3.11235,4.581,5.03924,2.54836,2.71661,0,3.11333,0,0,0,2.33661,5.61203,3.86651,0,2.44458,3.49816,3.64187,
4.38896,3.12924,0,2.7974,6.97827,0,2.75873,0,3.86034,3.22214,9.22032,2.80253,0,0,9.17492,3.89926,4.47096,3.94822,6.38061,7.32788,5.02119,2.98824,0,4.31264,8.85962,5.80051,4.26953,0,3.57729,0,0,0,0,4.93734,2.42888,4.28324,2.76062,2.81071,5.83784,5.77384,
0,0,0,0,0,4.76077,0,0,0,6.09926,2.7779,5.08107,10.1818,0,5.68298,0,5.24874,0,9.35569,0,0,3.48314,0,0,0,5.81187,0,0,0,0,0,0,0,0,2.99971,0,0,3.484,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,3.26818,0,0,0,0,0,0,0,0,0,0,0,3.72522,0,0,3.32121,0,0,0,0,3.81725,0,0,0,0,0,0,0,
0,0,3.69689,0,0,3.12518,3.13737,3.11207,0,3.80063,0,0,0,0,3.19509,3.33534,4.99489,3.24278,0,4.3083,0,0,0,0,3.07981,3.95036,0,0,0,3.12588,2.94541,3.006,2.76477,0,3.7079,0,0,0,2.76846,0,
4.96963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.74924,2.42337,0,0,0,0,0,0,0,0,0,2.11337,0,1.86432,1.68196,2.30895,1.61142,2.50939,2.50786,0,3.00923,0,1.80906,0,2.49515,0,1.81189,0,2.7167,3.05369,0,2.60051,0,1.97737,2.1479,2.41362,1.77717,0,0,1.92863,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,3.03194,0,0,0,0,0,0,2.61861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,5.06713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,4.19732,0,2.9261,0,3.20167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2.30815,0,2.71218,2.03653,0,0,0,0,1.91341,0,0,3.05586,0,2.13079,0,0,2.68654,1.9999,3.68493,1.98846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.048,0,0,5.94403,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,1.1922,1.11139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.75936,4.37726,9.45994,8.87135,4.88722,7.10697,3.18216,3.8463,8.65192,9.5352,10.2089,4.10826,7.10697,9.96113,5.4327,7.49734,9.90927,8.56208,7.10697,2.96572,3.66796,5.71785,2.24323,4.69058,0,8.58551,5.92867,4.16763,4.93129,7.31892,9.03076,9.95665,0,6.17864,7.10697,10.2827,4.91725,0,9.3304,5.15963,
1.37984,1.33461,1.31477,1.42569,1.42155,0,1.47154,0,4.97487,1.03311,1.36966,1.22574,1.59278,1.78191,2.84974,1.70479,9.6128,0,0,1.3427,0,1.70474,0,1.2809,0,0,1.2004,1.13291,1.12199,1.94131,2.51291,1.51158,1.90323,0,0,0,1.938,2.48065,0,1.37712,
0,0,0,0,0,0,0,0,0,0,0,0,0,2.66822,3.88923,0,0,3.69677,0,0,0,5.89589,0,0,0,0,0,0,4.2312,0,0,0,3.31591,0,3.58376,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569231,0,0,0,5.27734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831757,0,0,0,
