10.7952,13.8069,10.9253,13.598,15.9088,17.0572,12.9485,12.8327,14.1347,14.2224,11.6361,18.7458,
11.5599,13.1626,9.97338,13.2916,15.0898,16.4834,12.1966,12.1735,13.9908,13.2328,12.2158,19.5606,
11.4748,14.159,9.51693,12.4019,14.105,16.6568,11.1987,12.2391,13.1893,12.6348,13.2017,19.7281,
12.2395,13.5146,9.82331,11.45,13.286,16.083,10.5395,12.991,12.1997,12.7788,14.0172,19.1494,
12.1544,14.511,10.7131,10.9935,12.3011,16.2564,10.6051,13.9889,11.3982,12.1808,14.1847,18.1635,
12.9191,13.8666,9.76115,10.6871,11.4821,15.6826,11.357,14.6481,11.2542,11.1912,13.606,17.348,
12.834,14.863,9.30469,9.7974,11.4394,14.6836,11.4226,15.646,10.4527,10.5933,13.7735,16.3621,
13.5987,14.2185,8.99831,10.7493,12.1156,13.9468,12.1746,16.3052,9.46314,10.7372,13.1948,15.5465,
13.5716,13.2189,8.10857,11.2058,11.1165,13.9896,13.1724,16.2396,8.66162,10.1392,12.209,15.3791,
12.8456,12.5312,7.15666,10.8994,10.3798,13.3134,12.4204,15.5804,8.80555,11.1288,11.6303,14.5635,
12.8186,11.5315,6.7002,10.0096,10.337,12.3143,11.4226,15.646,8.00403,10.5308,10.6444,14.396,
13.5063,10.8055,6.39382,10.9615,11.0132,11.5776,10.6706,14.9868,7.01444,10.6748,10.0657,13.5805,
12.5066,10.8303,7.28357,10.5051,10.0141,11.6204,10.605,13.9889,6.41647,11.4763,9.07982,13.413,
11.8172,11.5547,6.33167,10.1987,9.33792,12.3571,9.85308,13.3297,7.40612,11.3328,8.50113,12.5974,
10.8175,11.5795,6.78811,11.0885,8.33883,12.3999,8.85523,13.3953,8.20738,11.9311,8.66862,11.6116,
10.1281,12.3039,5.83621,10.7821,7.60213,11.7237,8.10327,12.7361,9.19703,11.7876,9.48416,11.0329,
9.12846,12.3286,6.29265,11.6718,7.55935,10.7246,8.03768,11.7382,9.80783,10.9958,8.49829,10.8654,
8.40406,11.6392,7.24455,11.9782,6.88314,11.4613,7.28571,11.079,8.81605,11.1238,7.68274,11.4441,
8.3793,10.6395,7.76509,12.8321,7.88222,11.4185,7.3513,12.0769,8.20525,11.9156,6.69734,11.2739,
9.06868,9.91515,7.52941,13.8039,8.55934,10.6826,8.01051,11.3249,7.21348,12.0436,7.27331,12.0913,
8.06899,9.93991,8.353,14.3711,7.5602,10.7242,7.94492,10.3271,8.00527,12.6544,8.25659,12.2734,
7.34459,9.25053,9.33643,14.1898,6.82432,10.0471,7.28571,11.079,8.13325,13.6462,9.08063,11.7069,
7.36935,10.2502,8.51284,13.6226,6.86587,11.0462,7.3513,12.0769,8.75065,12.8595,8.09734,11.5248,
6.67997,10.9746,8.33154,12.6392,6.18876,11.7821,8.01051,11.3249,8.63097,11.8667,7.53081,10.7008,
7.67966,10.9499,8.89873,11.8156,7.1879,11.7405,7.94492,10.3271,7.84432,11.2493,7.34873,11.684,
8.41775,10.2752,7.9153,11.9969,7.92378,12.4177,7.28571,11.079,6.85151,11.369,6.52469,12.2506,
7.41875,10.2303,7.09171,11.4297,8.87197,12.7354,8.28356,11.0135,6.23582,12.157,6.34203,13.2337,
6.74404,9.49226,6.91041,10.4463,9.76709,12.2895,7.53159,10.3543,6.35767,13.1495,7.1664,12.6677,
6.69923,10.4913,6.34322,11.2698,8.8189,11.9718,7.59719,11.3521,6.97335,12.3615,7.34906,11.6845,
7.37394,11.2293,7.32665,11.0885,8.37308,11.0767,6.93799,12.1041,6.85151,11.369,6.52469,12.2506,
7.47,12.2247,8.15023,11.6557,8.69078,10.1285,7.93583,12.0385,7.46719,10.581,6.34145,13.2336,
10.7952,13.8069,10.9253,13.598,15.9088,17.0572,12.9485,12.8327,14.1347,14.2224,11.6361,18.7458,
11.5599,13.1626,9.97338,13.2916,15.0898,16.4834,12.2893,13.5847,13.9908,13.2328,12.4508,18.1658,
11.4748,14.159,9.51693,12.4019,14.9164,15.4986,12.3549,14.5825,13.1893,12.6348,12.6167,17.1797,
12.2395,13.5146,9.82331,11.45,14.0974,14.9248,13.1068,15.2418,12.1997,12.7788,12.0367,16.365,
12.1544,14.511,10.7131,10.9935,13.9241,13.9399,14.1047,15.1762,11.3982,12.1808,11.0506,16.1991,
12.9191,13.8666,9.76115,10.6871,13.105,13.3662,13.3527,14.517,12.398,12.1999,10.4707,15.3844,
12.834,14.863,9.30469,9.7974,12.1202,13.5395,13.2872,13.5191,11.7045,11.4794,10.6366,14.3983,
13.5987,14.2185,8.99831,10.7493,11.3012,12.9658,12.5352,12.8599,10.7047,11.4603,10.0566,13.5837,
13.5716,13.2189,8.10857,11.2058,11.1278,11.9809,11.5374,12.9255,9.9842,12.1538,10.2226,12.5975,
12.8456,12.5312,7.15666,10.8994,10.3088,11.4071,10.7854,12.2662,9.96506,13.1536,9.64263,11.7829,
12.8186,11.5315,6.7002,10.0096,10.1354,10.4223,9.78758,12.3318,10.6856,12.4602,9.80857,10.7967,
13.5063,10.8055,6.39382,10.9615,10.5068,9.49379,10.5396,12.991,10.7047,11.4603,10.6232,10.2168,
12.5066,10.8303,7.28357,10.5051,11.426,9.0999,11.5374,12.9254,11.4252,10.7669,9.63708,10.0508,
11.8172,11.5547,6.33167,10.1987,10.4975,8.72848,12.1966,12.1734,11.4444,9.76708,9.05712,9.23619,
10.8175,11.5795,6.78811,11.0885,10.1036,7.80933,12.131,11.1755,10.7509,9.04657,8.89309,10.2226,
10.1281,12.3039,5.83621,10.7821,9.7322,8.73779,11.379,10.5164,9.75111,9.02742,9.47464,11.0362,
9.12846,12.3286,6.29265,11.6718,8.81304,9.13169,10.3811,10.582,9.03059,9.72087,10.4611,11.2002,
8.40406,11.6392,7.24455,11.9782,8.44163,10.0602,9.72195,11.334,9.01145,10.7207,9.87955,10.3867,
8.3793,10.6395,7.76509,12.8321,7.52247,10.4541,8.72411,11.3996,8.31801,10.0002,10.0436,9.40022,
9.06868,9.91515,7.52941,13.8039,7.15106,11.3825,7.97212,10.7404,8.29887,11,10.8571,8.81867,
8.06899,9.93991,8.353,14.3711,6.2319,11.7764,8.03775,11.7383,7.57836,11.6934,9.87063,8.65467,
7.34459,9.25053,9.33643,14.1898,7.16037,12.1478,8.78973,12.3974,6.57854,11.6744,9.28907,7.84117,
7.36935,10.2502,8.51284,13.6226,8.07953,11.7539,8.72411,11.3996,5.79093,11.0582,9.12507,8.82763,
6.67997,10.9746,8.33154,12.6392,8.45094,10.8255,7.97212,10.7404,6.78356,10.937,8.31157,9.40919,
7.67966,10.9499,8.89873,11.8156,8.05725,9.90622,6.97428,10.806,7.39974,10.1494,9.29802,9.5732,
8.41775,10.2752,7.9153,11.9969,7.68563,10.8346,7.72626,11.4652,7.51288,11.143,8.48452,10.1548,
7.41875,10.2303,7.09171,11.4297,6.76638,11.2283,7.79189,12.4631,6.89032,11.9255,9.47098,10.3188,
6.74404,9.49226,6.91041,10.4463,6.39476,12.1567,8.45039,11.7105,7.8839,11.8124,8.65747,10.9003,
6.69923,10.4913,6.34322,11.2698,7.314,11.763,8.38386,10.7127,8.50646,11.0298,7.67101,10.7363,
7.37394,11.2293,7.32665,11.0885,6.38562,11.3914,7.63128,10.0542,7.51288,11.143,7.08946,9.92281,
7.47,12.2247,8.15023,11.6557,6.77931,12.3106,6.6335,10.1207,6.89032,11.9255,6.92544,10.9093,
10.7952,13.8069,10.9253,13.598,15.9088,17.0572,12.9485,12.8327,14.1347,14.2224,11.6361,18.7458,
