10.7952,13.8069,10.9253,13.598,15.9088,17.0572,12.9485,12.8327,14.1347,14.2224,11.6361,18.7458,
9.79542,13.8301,11.8772,13.9044,15.3347,17.876,13.7005,13.492,14.377,15.1926,10.8215,19.3257,
9.07214,13.1395,10.9625,13.5003,15.1617,16.891,12.7026,13.5575,13.5197,14.6779,9.83534,19.1598,
9.049,12.1398,10.6014,12.5678,14.343,16.3169,11.9507,12.8983,13.2774,13.7077,9.25538,18.3451,
8.32572,11.4492,11.0055,11.6531,14.1701,15.3319,10.9528,12.9639,12.42,13.1929,9.42132,17.359,
8.30259,10.4495,10.6444,10.7205,13.3513,14.7578,10.2009,12.3047,12.1778,12.2227,10.2349,16.7775,
8.99298,9.72606,11.0485,9.80581,13.1784,13.7728,10.1353,11.3068,11.321,11.7071,10.399,15.7911,
8.96961,8.72634,11.981,9.44474,12.3596,13.1987,10.7946,10.5549,11.0798,10.7366,9.95242,14.8963,
9.65999,8.0029,11.577,10.3595,12.1867,12.2138,11.7924,10.4893,11.5932,9.87844,10.2693,13.9479,
10.6597,7.97953,10.6444,10.7205,11.3679,11.6396,12.5444,11.1485,12.563,9.63467,10.2502,12.9481,
9.96933,8.70297,9.88388,10.0712,11.195,10.6547,12.6099,12.1464,12.0496,10.4928,10.9436,12.2275,
8.96961,8.72634,9.80523,9.07433,11.7692,9.83592,11.9507,12.8983,11.0798,10.7366,10.9244,11.2277,
8.27921,9.44977,10.4545,8.3138,11.5962,8.85099,10.9528,12.9639,10.2216,10.2232,11.6178,10.5072,
7.27948,9.47312,11.4514,8.23515,12.1704,8.03225,10.2009,12.3047,9.97786,9.25336,11.5986,9.50735,
7.96988,8.74969,10.8021,8.99568,13.1553,7.8593,10.1353,11.3068,10.4913,8.39521,12.292,8.78681,
7.99324,9.74942,9.80523,9.07433,13.974,8.43346,10.7946,10.5549,11.4611,8.15143,12.2729,7.787,
7.30284,10.4729,9.15592,9.83485,14.147,9.4184,10.729,9.55701,10.9477,9.00958,12.9663,7.06646,
6.30311,10.4962,8.15901,9.91349,13.5728,10.2371,11.3882,8.80506,9.97786,9.25336,13.9661,7.04728,
6.99351,9.77278,7.39809,9.26465,12.5879,10.4101,12.3861,8.7395,9.46444,10.1115,14.6866,7.74069,
7.01686,10.7725,7.31883,8.2678,11.7692,9.83592,11.7268,9.49144,8.4946,10.3552,14.7058,8.74051,
6.32647,11.4959,7.96766,7.50687,10.7842,10.0089,10.729,9.55701,7.96707,11.2048,14.0124,9.46105,
6.30357,10.4962,8.04692,8.50372,9.96548,9.43471,10.0698,10.309,6.99333,11.4325,13.0126,9.48023,
7.02668,11.1869,7.39809,9.26465,9.79253,8.44977,9.07192,10.3745,6.31243,12.1648,12.3192,10.2008,
7.04958,12.1867,6.40123,9.34391,10.3667,7.63103,8.31997,9.7153,6.27661,11.1655,11.3193,10.2199,
6.32647,11.4959,7.05007,8.58298,11.3516,7.45808,7.32213,9.78086,7.00859,11.8468,10.6259,10.9404,
6.30357,10.4962,7.12933,9.57984,12.1704,8.03224,6.57018,9.12164,6.00924,11.8826,9.62609,10.9596,
7.02668,11.1869,6.48049,10.3408,11.1854,8.20519,6.50462,8.12379,6.69056,11.1507,8.93264,11.6801,
7.04958,12.1867,5.48364,10.42,10.6113,9.02393,7.16384,7.37184,6.72638,12.15,7.93282,11.6992,
6.32647,11.4959,6.13248,9.6591,9.62635,9.19688,8.16169,7.30628,5.9944,11.4687,7.21231,11.0058,
6.30357,10.4962,6.21174,10.656,8.8076,8.62272,7.50246,8.05822,5.95858,10.4693,7.19318,10.006,
7.02668,11.1869,5.5629,11.4169,8.63465,7.63779,6.50462,8.12379,6.69056,11.1507,7.88663,9.28546,
10.7952,13.8069,10.9253,13.598,15.9088,17.0572,12.9485,12.8327,14.1347,14.2224,11.6361,18.7458,
9.79542,13.8301,11.8772,13.9044,16.7279,17.631,11.9487,12.8518,14.377,15.1926,10.8215,19.3257,
9.07214,13.1395,10.9625,13.5003,15.743,17.8044,11.2552,13.5723,13.5197,14.6779,9.83534,19.1598,
9.049,12.1398,10.6014,12.5678,14.924,17.2306,10.2554,13.5914,13.2774,13.7077,9.25538,18.3451,
8.32572,11.4492,11.0055,11.6531,14.7506,16.2458,9.53495,12.8979,12.42,13.1929,9.42132,17.359,
8.30259,10.4495,10.6444,10.7205,13.9316,15.672,9.51587,11.8981,12.1778,12.2227,10.2349,16.7775,
8.99298,9.72606,11.0485,9.80581,13.7582,14.6871,10.2094,11.1776,11.321,11.7071,10.399,15.7911,
8.96961,8.72634,11.981,9.44474,12.9392,14.1134,11.2092,11.1585,11.0798,10.7366,9.95242,14.8963,
