0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24959,0,0,0,0,0,0,
14.6432,12.0472,11.6443,14.1201,11.6585,10.0494,11.797,4.74221,14.1979,5.85466,12.1729,14.8042,14.7246,13.4357,12.6824,9.60271,10.5007,7.70662,14.633,8.92494,11.4781,12.948,12.4856,9.91381,11.7952,11.9427,13.8067,8.67203,10.6644,13.671,12.1593,13.2516,15.0083,12.6807,10.081,12.2567,0,12.8943,13.7064,10.9834,
0,0,0,0,0,0,2.64674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4406,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1.01833,0,0,0,1.24627,0.988192,0,0,2.28839,1.08051,1.1487,0,0,0,0,0,0,0,0,0,0.970467,0,0,1.12446,1.51971,0,0,0,1.67665,0,0,0,0,0,0,1.42909,1.40054,0,0,
6.40541,7.01735,3.41014,8.05771,0,5.66659,3.04818,7.45112,7.46593,8.18627,6.08782,2.88566,0,8.18627,0,7.05118,5.92098,4.51632,6.21461,6.69754,6.78101,3.3405,5.31299,7.02,5.73577,0,5.11349,4.33104,3.31156,5.39007,8.13887,5.87728,4.64943,5.05877,5.359,5.48558,4.19048,4.84802,6.04433,5.22619,
0,0,0,0,1.9418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.45463,0,1.62122,0,1.10287,1.09548,0,0,1.11879,0,0,0.978198,0.967207,1.57617,1.01341,0,0,0,1.05992,1.20248,0,0,0,0,0,0,0,0,1.01869,0,0,0.884145,0,0.840481,0,0,0,0,0,0.800241,
4.33707,3.68748,5.182,7.06234,1.99896,2.96173,0,0,1.64123,5.30885,2.49306,4.25306,2.62862,2.37548,2.7628,1.93313,2.73879,2.35065,2.86151,3.02058,2.51757,1.68511,2.98517,4.12893,2.48962,0,3.31831,6.4689,4.62317,3.83268,2.89301,2.55805,4.55808,3.05732,4.36786,1.67818,4.44131,3.37309,4.62317,4.35246,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63775,0,0,0,0,0,0,0,0,0,0,0,1.40847,0,0,1.40229,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01677,0,0,0,
3.05631,2.22786,3.22244,0,0,3.76667,0,2.66029,3.16605,0,0.789394,4.39269,3.24298,0.727667,0,3.98974,2.9934,0,0,3.16126,0,2.71268,2.58345,4.85378,5.17407,0,0,0,4.89858,0,2.85828,0,3.59261,2.72233,3.49443,0,0,0,3.35729,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0811,0,0,0,0,0,0,0,0,0,
10.4881,8.95148,9.47947,8.17908,10.2409,9.29088,10.4881,7.48717,9.75011,9.05073,9.88372,8.39652,10.4881,8.43098,8.64233,10.4881,10.1908,9.07622,6.66174,9.86595,9.65122,10.0017,9.94984,9.62539,9.50414,10.4881,10.0909,7.79986,10.1948,10.4881,10.3517,8.32902,9.45526,9.90007,8.42031,9.98494,10.2505,8.60794,9.3238,9.11371,
4.86512,0,4.32783,6.35679,5.96157,6.2337,6.66075,4.10624,0,0,0.47567,0,4.60306,7.10069,0,7.83597,0,5.31103,6.73357,4.29705,0,6.07096,4.52843,0,0,3.73989,7.63127,5.60742,9.70391,0.431745,6.48123,0.39291,0.49286,0,0,5.919,5.81864,0,0,9.22848,
0,0,0,0,0,0,0,0,0,0,0,0,0.986375,0,0,0,0,0,0,0,0,0,0,0,1.05358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.89622,2.85244,2.12636,1.62227,0,1.62005,1.57437,0,0,2.41686,2.01989,0,1.80963,0,1.87158,1.62141,1.97939,0,0,2.12073,1.62671,1.94757,0,1.89049,0,0,1.55828,0,0,0,2.65085,0,0,1.63799,1.51834,1.93879,0,0,0,1.59791,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,3.69225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.8516,4.96251,8.65435,4.05162,5.94907,0,7.20007,3.8769,6.05325,4.65972,5.54865,8.40902,0,0,0,5.21756,0,5.55382,6.12689,5.79955,9.36234,0,0,0,9.36234,5.30243,4.38692,5.90004,6.34014,0,9.36234,0,3.80598,3.92314,9.11802,0,0,0,0,6.74631,
3.12556,4.10938,3.9268,3.78813,3.85324,4.19446,4.49735,3.90692,2.00916,4.78115,4.49894,4.61048,4.36752,3.46392,3.34552,4.5046,0,4.7844,4.72605,4.69498,3.3463,4.06574,3.49455,3.80177,3.93172,3.48815,4.34089,3.80993,4.26099,1.15953,4.62894,4.95583,4.19294,4.25877,3.18367,3.32962,4.4413,4.38478,5.34967,4.479,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,2.0444,0,0,2.09889,0,0,0,0,0,0,1.7538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10078,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1.30561,0,0,0,1.03357,0,0,0,4.6659,0,0,0,0,1.00328,0,0,1.4375,0,0,0,0,0,1.47263,0,1.37774,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.33437,0,2.07485,1.98412,2.09913,2.16218,0,0,0,2.29025,0,0,0,0,0,3.27002,2.1169,2.12842,1.8859,1.97371,0,1.91571,4.33768,4.46598,1.86948,2.02821,2.12073,1.96078,0,0,2.35111,2.47181,2.23488,1.8993,1.87464,2.81564,4.12644,1.6906,2.38476,1.93614,
6.31635,5.71447,5.61026,6.48407,6.29048,6.23223,5.84561,6.46476,5.98591,5.79173,5.4744,3.11833,6.03154,5.79439,5.68251,6.09838,5.9059,6.44974,5.93134,5.44428,5.02138,6.42619,6.90145,5.71661,6.27198,6.24085,5.7794,5.55797,6.42046,4.56667,7.28702,5.99953,5.58464,6.12464,5.6301,5.9159,5.72274,3.0201,6.02001,6.11421,
8.22849,9.95852,10.0755,9.93956,8.67211,9.82548,9.1977,10.1959,10.158,10.1959,9.93879,9.75154,9.98596,9.8318,10.0054,9.69868,10.0198,9.80417,10.1188,10.1959,10.1959,10.1959,10.1959,10.1902,10.0489,10.1959,9.66705,10.0032,6.51036,8.69147,10.195,6.67018,9.12016,10.138,9.26042,9.89704,10.0404,10.1959,10.1959,10.161,
12.5529,15.3681,15.4363,14.4305,12.9666,14.6677,11.7187,13.3069,13.744,11.9792,13.8878,13.6013,12.2237,13.2026,14.7281,9.95339,13.5026,14.9651,8.1642,13.4086,13.642,10.5782,10.4759,10.5745,10.0873,8.22679,13.3591,12.0739,10.1327,10.4212,8.93936,13.2792,12.8574,14.1394,13.769,11.7022,9.50961,13.1926,15.3213,12.1067,
1.65868,1.41602,2.34285,2.29993,1.24869,2.06036,1.98779,2.43612,1.80784,1.88265,2.65551,2.25765,2.03382,2.59488,1.34834,1.65842,1.65475,1.68425,2.44397,1.27816,1.32958,1.9358,1.66558,1.49976,1.6188,2.04347,2.27995,2.12549,1.72481,0,1.71119,3.42379,2.03087,1.08363,2.63945,2.08131,2.17544,1.35435,2.18755,1.82851,
0,0,0,3.45102,0,0,0,0,0,0,0,0,0,0,3.1325,0,0,0,0,3.33929,0,0,0,0,0,0,0,0,0,3.99821,0,0,0,0,0,0,0,0,0,3.87633,
0,0,0,0,0,0,0,3.87152,0,8.03367,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8.48996,6.2288,8.22291,8.48996,8.10872,8.48996,7.78403,8.48996,8.48996,8.48996,7.50607,8.48996,8.48996,8.48996,8.48996,5.205,8.48996,8.48996,8.48996,6.53309,8.48996,8.48996,8.48996,7.59896,8.48996,8.48996,8.48996,8.35235,5.18527,6.63288,8.44694,6.6828,8.48996,6.58488,7.27957,8.48996,8.48996,8.48996,7.99955,8.48996,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9.26569,9.58321,8.9109,8.06168,8.43457,5.36916,9.18416,6.4003,10.2106,9.84623,9.86332,5.87409,5.91908,10.3688,10.0614,8.30464,9.39095,6.49605,9.29077,10.3117,7.81967,9.47872,10.4314,8.57536,9.12696,9.24339,9.39423,8.98604,9.71049,8.35297,7.72603,10.1036,10.2743,9.67941,10.1847,10.0055,10.1467,7.85513,10.1554,10.2941,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11.3114,11.4497,11.7562,11.6252,10.9922,10.0466,11.6076,11.0104,11.358,10.8829,10.0446,9.49946,11.7796,12.0522,11.6136,11.1842,11.6911,11.8301,11.6913,11.6481,10.4743,10.3231,10.2026,11.5539,8.73759,11.4172,9.84665,10.3399,11.5792,10.6391,12.9241,11.2468,10.6313,11.2734,11.7678,11.0799,11.2386,10.2709,11.1257,9.84433,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.32053,5.52551,3.58845,5.1759,4.06705,3.19047,4.43952,4.39085,4.33477,5.28998,2.88191,4.85177,3.42451,3.93703,4.34864,4.94809,4.68787,4.49769,5.52551,2.95934,4.84445,3.8584,4.57372,5.06144,5.52551,3.76727,4.72298,5.52551,5.52551,4.07365,5.52551,4.33408,3.15854,4.89207,5.52122,5.4902,4.51963,3.97388,4.83919,3.58018,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23371,2.17074,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1.99017,1.76454,2.21034,1.42024,1.81535,0,2.28912,2.38016,2.17278,2.10518,2.53993,1.3336,0,1.99381,1.60672,0,1.91709,0,1.78347,1.77739,0,0,1.21273,2.19111,0,0,1.98568,2.41931,1.78772,1.49916,1.72149,1.19872,1.64481,2.38665,1.84287,1.6243,1.82875,0,2.70416,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4.76592,2.6116,5.10384,2.91536,3.30566,4.80329,5.176,5.90006,5.54129,4.89874,4.60854,3.96454,4.93314,5.84885,5.29453,2.85823,4.00993,3.76412,2.91136,5.38534,5.4647,5.19753,5.37233,5.04821,4.57467,5.06076,4.80263,6.1349,3.2658,3.92314,5.27261,5.2364,3.6617,4.24418,4.45111,2.84075,4.9704,3.1558,5.16421,4.4755,
4.75827,0,3.83474,0,0,0,4.03625,0,0,0,0,0,0,3.32631,0,0,0,0,3.86293,3.0486,0,0,4.5876,0,0,3.83637,0,0,0,0,0,5.82574,0,0,0,0,0,0,0,0,
13.4642,12.702,13.2832,15.0265,7.23758,12.3333,12.1251,13.7543,12.9382,12.338,8.07073,13.0286,13.1222,12.8855,12.4742,12.4476,13.3764,13.1653,12.6115,12.607,14.4729,12.5409,12.4345,12.8584,14.135,13.229,14.2089,11.2777,12.6713,11.8035,12.6643,12.8711,13.3079,12.8065,12.9391,9.69764,12.9923,12.9844,14.5044,13.0736,
15.1309,16.9827,17.2603,17.2213,15.832,17.4309,16.713,15.9991,15.3313,15.5669,16.3993,17.3457,16.7776,16.6819,17.3919,17.2885,17.2103,17.2365,16.6089,15.7707,17.8078,16.8947,16.6402,16.8394,17.4045,16.6933,16.2273,14.5,17.2394,17.0025,15.9529,17.2788,15.5408,16.8725,17.1463,15.3898,16.6259,17.0705,16.9703,17.2228,
8.04529,6.99786,8.99265,7.78143,8.99265,7.2029,8.99265,6.81562,8.99265,8.70993,8.47657,6.23518,8.99265,8.99265,7.26398,4.85336,8.99265,8.27,7.43082,8.62776,8.1835,8.74518,6.12891,8.99265,8.99265,8.99265,8.61241,6.9103,7.5565,7.34352,7.64479,7.716,8.99265,8.99265,8.2615,8.59058,8.99265,5.66216,8.4802,8.99265,
0,1.88722,0,1.95992,0,1.74648,0,0,0,1.81333,1.63529,0,0,0,0,1.59332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65788,1.80557,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.33918,1.86349,0,0,3.07297,0,1.99635,0,0,2.51734,2.47768,0,0,0,1.7922,1.99891,1.79977,0,0,0,0,0,2.17681,0,0,1.95405,0,0,0,2.4721,0,0,0,0,0,0,0,2.08431,0,2.23693,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9.02565,7.86676,6.42969,5.65841,4.53109,6.52576,4.70951,5.3914,7.24875,5.52261,5.64593,7.80294,7.20326,6.11638,5.8409,7.00196,5.05272,4.46363,5.72332,5.3562,7.25188,6.38747,4.91847,7.05428,5.46898,5.14358,8.78267,4.07719,5.58111,5.91677,6.25501,7.07548,5.45526,6.0993,6.68162,6.18024,7.19605,7.22138,6.03193,4.31912,
1.04538,4.01672,3.20157,3.06338,5.50825,1.05063,0.984269,3.24174,2.81284,5.96202,3.06162,2.97729,3.30917,5.18077,3.23751,6.05533,0.965058,3.82428,2.08864,1.1113,6.633,3.44266,3.94329,3.36392,3.13604,0.955892,2.87821,3.50504,0.971904,3.27459,5.96132,3.72519,0.791909,6.91777,7.45147,0.712225,3.00057,0,0.670674,3.37423,
17.5147,17.5863,16.915,17.5863,17.1905,17.5863,17.5863,16.1413,17.0884,17.5863,17.5863,17.5863,17.5863,17.5863,17.5863,17.5863,14.5838,17.5863,17.5863,17.5863,17.5863,17.5863,17.5863,14.4042,17.5863,17.5863,17.5863,17.5863,17.5863,17.5863,17.5863,16.7288,17.5863,17.5863,17.5863,17.5863,17.5863,17.5863,17.5863,11.8705,
0,0,0,2.18953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11148,0,0,0,0,0,0,0,0,0,3.22712,0,0,0,
6.97182,6.89697,5.09625,5.64419,4.65119,5.99345,6.98485,5.57586,8.089,6.05716,8.089,8.089,5.11541,7.37852,8.089,6.28413,5.07594,3.41501,3.1503,6.0399,3.87668,6.79915,8.089,5.85312,3.34882,8.089,8.089,8.089,6.75506,7.67531,7.82892,4.46744,4.97492,8.089,5.9765,7.12581,6.93814,5.22399,7.37852,8.089,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.61234,6.00757,5.45486,5.43118,5.61436,5.93869,5.38682,5.45572,5.69229,5.68622,5.29326,5.79055,5.52371,5.60948,5.63125,5.41455,5.22548,5.677,5.42919,5.67493,5.3955,5.62064,5.65984,5.7635,5.42042,5.57479,5.31208,5.72277,5.52974,5.52969,5.78863,5.88056,6.03735,5.34119,5.51818,5.71827,5.46627,5.00126,6.03635,5.76535,
8.55289,9.73197,5.78718,6.48647,9.65715,8.44364,3.50114,7.77586,8.87589,4.83538,8.85367,5.8455,4.82976,4.89503,9.18525,4.70777,8.23906,8.41851,4.76512,4.89387,6.14849,9.27052,5.97366,10.699,3.72456,5.38017,4.50885,7.86793,4.89565,9.40532,10.0768,5.44047,8.86377,6.17435,3.86042,6.79605,8.52751,4.98547,7.30326,6.48668,
3.07351,0,0,0,0,3.1658,2.65428,0,0,0,0,0,2.44293,0,0,0,3.2449,0,0,2.36935,0,2.81603,0,0,0,0,2.84019,2.57138,0,0,0,2.98348,0,0,0,0,0,2.52501,2.62663,0,
5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,4.92947,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.13025,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,4.4179,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,5.37761,
0,0,0,0,0,3.0171,3.21774,0,0,0,0,0,0,0,0,0,0,3.77004,0,0,0,0,0,0,0,4.21129,3.61134,0,2.5315,0,0,0,0,0,0,0,0,0,0,0,
3.02864,2.88273,3.86643,3.84408,3.87583,2.53623,3.0875,3.74919,4.42069,3.54456,2.85881,3.82099,4.03464,4.68512,3.65178,3.47466,3.74874,4.68512,3.8965,4.1679,4.19422,4.00288,3.60516,4.55226,3.41815,4.43684,3.19978,4.18028,3.32477,2.91859,3.09131,2.98135,4.68512,3.74899,4.24063,4.68512,3.58357,2.98349,3.01049,4.68512,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
